Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL27759,0,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,IC50,>,10,nM,1,CHEMBL4771416,Inhibition of recombinant human HDAC4 using pan-HDAC substrate incubated for 3 hrs by fluorescence method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4765362,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4293858,0,CC(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)cc1,IC50,>,30000,nM,0,CHEMBL4771480,Inhibition of human HDAC4 expressed in baculovirus infected sf9 cells using carboxyfluorescein (FAM)-labeled acetylated peptide substrate by microfluidic capillary electrophoresis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4765362,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4536605,0,O=C(NO)c1ccc(CN2CCCc3cc(Cl)ccc32)cc1,IC50,=,11000,nM,0,CHEMBL4771490,Inhibition of human full length recombinant HDAC4 using p53 (379 to 382 residues) Ac-LGK(TFA)-AMC as substrate preincubated for 5 to 10 mins followed by substrate addition and measured after 2 hrs by fluorescence method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4765362,1,Scientific Literature,J Med Chem,2020,None
CHEMBL2107784,0,COc1cccc2c1c(O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(=O)n2C,Kd,=,10,nM,0,CHEMBL5152103,Inhibition of human N-terminal flag-tag full-length wild-type HDAC4 by surface plasmon resonance assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5150007,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4761847,1,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(OCc4ccccc4)cc23)cc1,IC50,=,1210,nM,0,CHEMBL4685845,Inhibition of recombinant human N-terminal GST-tagged/C-terminal His-tagged HDAC4 (627 to 1084 residues) expressed in baculovirus expression system using Boc-Lys(TFA)-AMC as substrate preincubated for 5 mins followed by substrate addition and measured after 30 mins by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4680220,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL5200735,2,O=C1NC(=O)/C(=C\c2ccc(OCC(=O)N3N=C(c4ccccc4)CC3c3ccc(F)cc3F)cc2)S1,Activity,=,17,%,0,CHEMBL5121010,Inhibition of recombinant human N-terminal His6-SUMO-tagged C-terminal SII-tagged HDAC4 expressed in Escherichia coli (BL21) DE3 pLysS cells assessed as residual activity at 50 uM using BocLys(trifluoroacetyl)-AMC as substrate incubated for 30 mins by fluorescence assay relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120742,1,Scientific Literature,RSC Med Chem,2021,None
CHEMBL5189623,1,O=C1NC(=O)/C(=C\c2ccc(OCC(=O)N3N=C(c4ccc(F)cc4)CC3c3ccccc3)cc2)S1,Activity,=,10,%,0,CHEMBL5121010,Inhibition of recombinant human N-terminal His6-SUMO-tagged C-terminal SII-tagged HDAC4 expressed in Escherichia coli (BL21) DE3 pLysS cells assessed as residual activity at 50 uM using BocLys(trifluoroacetyl)-AMC as substrate incubated for 30 mins by fluorescence assay relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120742,1,Scientific Literature,RSC Med Chem,2021,None
CHEMBL5173048,2,O=C1NC(=O)/C(=C\c2ccc(OCC(=O)N3N=C(c4ccc(F)cc4)CC3c3ccc(F)cc3F)cc2)S1,Activity,=,10,%,0,CHEMBL5121010,Inhibition of recombinant human N-terminal His6-SUMO-tagged C-terminal SII-tagged HDAC4 expressed in Escherichia coli (BL21) DE3 pLysS cells assessed as residual activity at 50 uM using BocLys(trifluoroacetyl)-AMC as substrate incubated for 30 mins by fluorescence assay relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120742,1,Scientific Literature,RSC Med Chem,2021,None
CHEMBL3310506,0,C[C@@H]1NC(=O)[C@H]2CCCCCSSCCCCC[C@H](NC(=O)[C@H]3CCCN3C1=O)C(=O)N2,IC50,=,10.3,nM,0,CHEMBL3366598,Inhibition of human HDAC4 using fluorescent substrate Ac-KGLGK(Ac)-MCA after 30 mins by fluorescence plate reader in presence of 0.1 mM dithiothreitol,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3351719,1,Scientific Literature,Bioorg Med Chem,2014,None
CHEMBL2018302,0,CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,IC50,>,30000,nM,1,CHEMBL4842903,Inhibition of HDAC4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4842326,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4456445,0,O=C(NO)C(c1ccc(-c2ncc(C(F)(F)F)cn2)cc1)c1ccccc1F,K,=,39766,/M/s,0,CHEMBL4311132,Binding affinity to HDAC4 catalytic domain (648 to 1057 residues) (unknown origin) assessed as association rate constant by surface plasmon resonance analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4308884,1,Scientific Literature,Bioorg Med Chem Lett,2019,None
CHEMBL4546422,0,O=C(NO)C(c1ccc(-c2cnco2)cc1)c1ccccc1F,IC50,=,25,nM,0,CHEMBL4310909,Inhibition of HDAC4 catalytic domain (648 to 1057 residues) (unknown origin) using Boc-Lys-TFA as substrate measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4308884,1,Scientific Literature,Bioorg Med Chem Lett,2019,None
CHEMBL4639495,1,Cc1cc(C)c(CNC(=O)c2cnn(-c3cccc(NC(=O)CCCCCCC(=O)NO)c3)c2C)c(=O)[nH]1,IC50,,,,0,CHEMBL5215118,Inhibition of HDAC4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5214883,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL2170177,0,COc1ccc(Cn2ccc3ccc(C(=O)NO)cc32)cc1,IC50,>,20000,nM,0,CHEMBL4771507,Inhibition of HDAC4 (unknown origin) (648 to 1057 residues) expressed in Escherichia coli BL21(DE3) cells using Boc-Lys(TFA)-AMC as substrate preincubated for 5 mins followed by substrate addition and measured after 30 mins by fluorescence method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4765362,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4777961,1,CCCCCCCCCCCCCCCCNNC(=O)c1cccs1,IC50,>,10000,nM,0,CHEMBL4771512,Inhibition of human full length C-terminal Flag tagged HDAC4 expressed in HEK293T cells using H3K9-myristoyl peptide as substrate by HPLC method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293T,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4765362,1,Scientific Literature,J Med Chem,2020,None
CHEMBL5178597,0,CCNc1nc(Cl)nc2c1ncn2Cc1ccc(C(=O)Nc2ccccc2N)cc1,IC50,>,100000,nM,0,CHEMBL5157727,Inhibition of recombinant human N-terminal GST-fused/C-terminal His-tagged HDAC4 (627 to 1084 residues) expressed in baculovirus infected Sf9 insect cells using fluorogenic HDAC class 2a substrate measured after 30 mins by fluorimetry,T,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5154702,1,Scientific Literature,Bioorg Med Chem,2022,None
CHEMBL5174998,0,CCCCCCNNC(=O)c1ccc(-c2ccc(CNC(C)=O)cc2)cc1,IC50,>,20000,nM,0,CHEMBL5153566,Inhibition of HDAC4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5150060,1,Scientific Literature,J Med Chem,2022,None
CHEMBL4445342,1,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CCCCC(=O)NO)c2c(=O)n1-c1ccccc1,IC50,=,70910,nM,0,CHEMBL4405130,Inhibition of recombinant human N-terminal GST-tagged and C-terminal His-tagged HDAC4 expressed in baculovirus infected insect cells using fluorogenic HDAC class2a as substrate measured after 1 to 2 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4402587,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4586038,1,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)c(C)c3)c2c(=O)n1-c1ccccc1,IC50,,,,0,CHEMBL4405130,Inhibition of recombinant human N-terminal GST-tagged and C-terminal His-tagged HDAC4 expressed in baculovirus infected insect cells using fluorogenic HDAC class2a as substrate measured after 1 to 2 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4402587,1,Scientific Literature,J Med Chem,2020,None
CHEMBL573339,0,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,IC50,,,,0,CHEMBL4405130,Inhibition of recombinant human N-terminal GST-tagged and C-terminal His-tagged HDAC4 expressed in baculovirus infected insect cells using fluorogenic HDAC class2a as substrate measured after 1 to 2 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4402587,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4439820,0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc(NCCCC(=O)NO)c2ccccc2n1,IC50,=,100000,nM,0,CHEMBL4405130,Inhibition of recombinant human N-terminal GST-tagged and C-terminal His-tagged HDAC4 expressed in baculovirus infected insect cells using fluorogenic HDAC class2a as substrate measured after 1 to 2 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4402587,1,Scientific Literature,J Med Chem,2020,None
CHEMBL99,0,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,IC50,=,6600,nM,0,CHEMBL4422743,Inhibition of recombinant full-length human HDAC4 using Boc-Lys(trifluoroacetyl)-AMC as substrate measured after 2 hrs by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4422610,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL27759,0,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,IC50,>,1000,nM,0,CHEMBL4376739,Inhibition of recombinant full length human HDAC4 expressed in baculovirus infected Sf9 cells using FAM-RHKK-TFAc as substrate incubated for 1.5 hrs by electrophoretic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4373747,1,Scientific Literature,ACS Med Chem Lett,2020,CHEMBL3308860
CHEMBL3218562,1,CCCC[C@H]1NC(=O)C[C@H]2/C=C/CCSSC[C@@H](NC1=O)C(=O)N[C@H](C(C)C)[C@@H](O)CC(=O)O2,IC50,=,46970,nM,0,CHEMBL3227884,Inhibition of human recombinant HDAC4 after 1 hr by luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3217588,1,Scientific Literature,Medchemcomm,2012,None
CHEMBL5092990,2,Cc1c(Br)cc(C(=O)N[C@@H](C(=O)Nc2ccc3c(c2)/C(=C/c2cnc[nH]2)C(=O)N3)c2ccccc2)c(=O)n1Cc1ccc(F)c(F)c1,Inhibition,<,30,%,0,CHEMBL5037970,Inhibition on human recombinant HDAC4 at 10 uM measured after 20 min by luminescence glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5036349,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL356769,2,O=C(CCCCCCC(=O)Nc1ccc([C@H]2O[C@@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)C[C@@H](c3ccc(CO)cc3)O2)cc1)NO,IC50,=,17300,nM,0,CHEMBL4842903,Inhibition of HDAC4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4842326,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4638555,0,O=C(CCCCCONC(=O)c1cc(F)cc(F)c1)NO,Ki,>,100000,nM,0,CHEMBL4610657,Inhibition of recombinant human HDAC4,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4609999,1,Scientific Literature,Bioorg Med Chem,2020,None
CHEMBL5082258,1,Cc1cccc2sc(NC(=O)COc3ccc4cc(/C=C5/SC(=O)NC5=O)ccc4c3)nc12,Inhibition,,,%,0,CHEMBL5039606,Inhibition of recombinant human HDAC4 using Boc-Lys (trifluoroacetyl)-AMC as substrate ay 35 uM preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL4563988,0,COC(=O)c1ccc2ccccc2c1OCCCCCCCC(=O)NO,Inhibition,=,-4.8,%,0,CHEMBL4398736,Inhibition of human recombinant HDAC4 at 10 uM using fluorogenic HDAC substrate class 2a measured after 30 mins by fluorimetry assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4396900,1,Scientific Literature,ACS Med Chem Lett,2019,None
CHEMBL5176817,1,O=C1NC(=O)/C(=C\c2ccc(OCC(=O)N3N=C(c4ccc(F)cc4F)CC3c3ccco3)cc2)S1,Activity,=,22,%,0,CHEMBL5121010,Inhibition of recombinant human N-terminal His6-SUMO-tagged C-terminal SII-tagged HDAC4 expressed in Escherichia coli (BL21) DE3 pLysS cells assessed as residual activity at 50 uM using BocLys(trifluoroacetyl)-AMC as substrate incubated for 30 mins by fluorescence assay relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120742,1,Scientific Literature,RSC Med Chem,2021,None
CHEMBL5203530,2,O=C1NC(=O)/C(=C\c2ccc(OCC(=O)N3N=C(c4ccc(F)cc4)CC3c3ccccc3Cl)cc2)S1,IC50,=,1100,nM,0,CHEMBL5121012,Inhibition of recombinant human N-terminal His6-SUMO-tagged C-terminal SII-tagged HDAC4 expressed in Escherichia coli (BL21) DE3 pLysS cells using BocLys(trifluoroacetyl)-AMC as substrate incubated for 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120742,1,Scientific Literature,RSC Med Chem,2021,None
CHEMBL5174358,0,O=C1NC(=O)/C(=C\c2ccc(OCC(=O)N3N=C(c4ccc(F)cc4)CC3c3ccco3)cc2)S1,IC50,=,880,nM,0,CHEMBL5121012,Inhibition of recombinant human N-terminal His6-SUMO-tagged C-terminal SII-tagged HDAC4 expressed in Escherichia coli (BL21) DE3 pLysS cells using BocLys(trifluoroacetyl)-AMC as substrate incubated for 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120742,1,Scientific Literature,RSC Med Chem,2021,None
CHEMBL5206361,None,CCCN(CCCCOCCOCCOCCOCCOCC(=O)N[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,=,150,nM,0,CHEMBL5130697,Inhibition of recombinant HDAC4 (unknown origin) using Boc-Lys(TFA)-AMC as substrate by fluorescence based plate reader assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5126633,1,Scientific Literature,J Med Chem,2022,None
CHEMBL3692671,0,CCCN(CCC)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,=,3,nM,0,CHEMBL5130697,Inhibition of recombinant HDAC4 (unknown origin) using Boc-Lys(TFA)-AMC as substrate by fluorescence based plate reader assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5126633,1,Scientific Literature,J Med Chem,2022,None
CHEMBL4796066,1,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(Br)cc23)cc1,IC50,=,7850,nM,1,CHEMBL4685845,Inhibition of recombinant human N-terminal GST-tagged/C-terminal His-tagged HDAC4 (627 to 1084 residues) expressed in baculovirus expression system using Boc-Lys(TFA)-AMC as substrate preincubated for 5 mins followed by substrate addition and measured after 30 mins by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4680220,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL5083249,0,CCCNNC(=O)c1ccc(CNC(=O)c2cc3ccccc3[nH]2)cc1,IC50,>,5000,nM,0,CHEMBL5043899,Inhibition of human recombinant HDAC4 using Boc-Lys(triflouroacetyI)-AMC substrate incubated for 2 hrs by fluorescence based assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5042504,1,Scientific Literature,J Med Chem,2022,None
CHEMBL5072376,0,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1ccc(F)cc1,IC50,=,1600,nM,0,CHEMBL5039567,Inhibition of recombinant human HDAC4 using Boc-Lys (trifluoroacetyl)-AMC as substrate preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5085291,0,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1ccc([N+](=O)[O-])cc1,IC50,=,1700,nM,0,CHEMBL5039567,Inhibition of recombinant human HDAC4 using Boc-Lys (trifluoroacetyl)-AMC as substrate preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5082458,0,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1ccccn1,Inhibition,,,%,0,CHEMBL5039606,Inhibition of recombinant human HDAC4 using Boc-Lys (trifluoroacetyl)-AMC as substrate ay 35 uM preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5084422,2,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1ccc(Br)cc1F,Inhibition,,,%,0,CHEMBL5039606,Inhibition of recombinant human HDAC4 using Boc-Lys (trifluoroacetyl)-AMC as substrate ay 35 uM preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,IC50,>,10000,nM,1,CHEMBL4364744,Inhibition of recombinant full length human HDAC4 expressed in sf9 insect cells using Ac-peptide-AMC as substrate after 1 hr by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4364248,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3308860
CHEMBL4779720,0,CCCN(CCC)C[C@@H](C)NC(=O)c1ccc(-c2nc(C(F)(F)F)no2)cc1,IC50,=,28000,nM,0,CHEMBL4689587,Inhibition of HDAC4 (unknown origin) using Boc Lys(TFA) as substrate by fluorogenic assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4680373,1,Scientific Literature,ACS Med Chem Lett,2021,None
CHEMBL4752226,0,C[C@H](CN1CCC(F)(F)C1)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,=,1300,nM,0,CHEMBL4689597,Inhibition of Class 2A HDAC4 in human Jurkat E6.1 cells using Boc-Lys-(TFA)-AMC as substrate by fluorogenic assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat E6.1,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4680373,1,Scientific Literature,ACS Med Chem Lett,2021,None
CHEMBL3692664,0,C[C@H](CN1CCCC1)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,IC50,=,70,nM,0,CHEMBL4689597,Inhibition of Class 2A HDAC4 in human Jurkat E6.1 cells using Boc-Lys-(TFA)-AMC as substrate by fluorogenic assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat E6.1,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4680373,1,Scientific Literature,ACS Med Chem Lett,2021,None
CHEMBL4741190,0,CCCN(CCC)C[C@@H](C)NC(=O)c1ccc(-c2noc(C)n2)cc1,IC50,>,50000,nM,0,CHEMBL4689597,Inhibition of Class 2A HDAC4 in human Jurkat E6.1 cells using Boc-Lys-(TFA)-AMC as substrate by fluorogenic assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat E6.1,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4680373,1,Scientific Literature,ACS Med Chem Lett,2021,None
CHEMBL4798111,0,C[C@H](CN1CCC[C@@H]1C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,Inhibition,>,80,%,0,CHEMBL4689612,Inhibition of human recombinant HDAC4 at 10 uM incubated for 30 mins by fluorometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4680373,1,Scientific Literature,ACS Med Chem Lett,2021,None
CHEMBL5082106,0,O=C(COc1ccc2cc(/C=C3/SC(=O)NC3=O)ccc2c1)Nc1cccc(Cl)c1,IC50,=,3800,nM,0,CHEMBL5039567,Inhibition of recombinant human HDAC4 using Boc-Lys (trifluoroacetyl)-AMC as substrate preincubated for 1 hr followed by substrate addition and measured after 1 hr by micro plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5038586,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5206154,0,O=C(/C=C/C=C/c1csc(Br)n1)NO,IC50,=,34000,nM,0,CHEMBL5099598,Inhibition of full length N-terminal GST/C-terminal his-tagged human recombinant HDAC4 (627 to 1084 residues) expressed in Sf9 insect cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5096224,1,Scientific Literature,J Med Chem,2022,None
