Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL3947997,1,N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCNC(=O)CS)cc1,IC50,=,7000,nM,CHEMBL3880925,Inhibition of HDAC (unknown origin) using Fluor-Lys as substrate,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3880414,38,Patent Bioactivity Data,,2010,None
CHEMBL3759322,0,O=C(NCCCCCCS)c1cc(-c2c[nH]c3ccccc23)n[nH]1,IC50,=,70,nM,CHEMBL3762509,Inhibition of HDAC in human HeLa cell nuclear extract using Boc-Lys(Ac)-AMC as substrate preincubated for 15 mins followed by substrate addition measured after 60 mins by fluorescence-based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3758091,1,Scientific Literature,Eur J Med Chem,2016,CHEMBL3308376
CHEMBL4777011,0,O=C(O)c1ccc(-c2csc(N3N=C(c4ccccc4)/C(=N/Nc4nccs4)C3=O)n2)cc1,IC50,>,10000,nM,CHEMBL4671932,Inhibition of HDAC in human HeLa nuclear extract using Boc-Lys(acetyl)-AMC or Boc-Lys (triflouroacetyl)-AMC as substrate preincubated for 5 mins followed by substrate addition and measured after 30 mins by fluorescence assay,B,BAO_0000220,subcellular format,Homo sapiens,None,None,HeLa,Nucleus,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4665844,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4763082,2,CCCCCCCC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2cccc(n2)CN(Cc2cccc3ccccc23)CC(=O)N[C@@H](C(C)C)C(=O)O1,Inhibition,,,%,CHEMBL4681633,Inhibition of HDAC in human HCT-116 cells assessed increase in global histone H3 lysine 9 acetylation at 100 nM incubated for 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HCT-116,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4680097,1,Scientific Literature,J Med Chem,2016,None
CHEMBL4165385,None,O=C(CCCCCCC(=O)Nc1ccccc1)NOCc1ccc(B(O)O)cc1,Inhibition,,,%,CHEMBL4151192,Inhibition of HDAC in human U937 cells assessed as increase in acetylation of histone H4 after 6 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4145661,1,Scientific Literature,ACS Med Chem Lett,2018,None
CHEMBL4175999,None,COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OCCCCCCC(=O)NOCc1ccc(B(O)O)cc1,Inhibition,,,%,CHEMBL4151192,Inhibition of HDAC in human U937 cells assessed as increase in acetylation of histone H4 after 6 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4145661,1,Scientific Literature,ACS Med Chem Lett,2018,None
CHEMBL3233709,0,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2)c1)NO,IC50,=,421.4,nM,CHEMBL3372358,Inhibition of HDAC in human HeLa cell extract using Boc-Lys (acetyl)-AMC as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by fluorescence assay,B,BAO_0000224,protein format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3351443,1,Scientific Literature,Eur J Med Chem,2015,CHEMBL3308376
CHEMBL4165385,None,O=C(CCCCCCC(=O)Nc1ccccc1)NOCc1ccc(B(O)O)cc1,Inhibition,,,%,CHEMBL4151195,Inhibition of HDAC in human PBMC assessed as increase in acetylation of alpha-tubulin at 5 to 10 uM after 6 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4145661,1,Scientific Literature,ACS Med Chem Lett,2018,None
CHEMBL4165385,None,O=C(CCCCCCC(=O)Nc1ccccc1)NOCc1ccc(B(O)O)cc1,FC,=,0.3,,CHEMBL4151207,Inhibition of HDAC in human MV4-11 cells assessed as ratio of acetylation of alpha-tubulin to GAPDH protein level at 2.5 uM pretreated with catalase for 2 hrs followed by compound addition measured after 24 hrs by Western blot analysis relative to (4-(((8-oxo-8-(phenylamino)octanamido)oxy)methyl)phenyl)boronic acid alone,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MV4-11,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4145661,1,Scientific Literature,ACS Med Chem Lett,2018,None
CHEMBL4854066,0,COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OCC(=O)NO,IC50,=,250,nM,CHEMBL4830762,Inhibition of HDAC (unknown origin),B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4828751,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4878408,0,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC(C(=O)NO)C(C)C,Activity,,,,CHEMBL4845243,Inhibition of HDAC in human A2780S cells assessed as upregulation of Ac-alphatubulin level at 1000 nM incubated for 12 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A2780S,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4842387,1,Scientific Literature,J Med Chem,2021,None
CHEMBL4846752,0,N=C(NO)c1ccc2nc(-c3cccc(-c4cn5ccccc5n4)c3)[nH]c2c1,Inhibition,,,%,CHEMBL4813466,Inhibition of HDAC in human MCF7 cells assessed as increase in acetylated histone H3 mRNA level at 3 uM incubated for 24 hrs by whole transcriptome analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4811298,1,Scientific Literature,Bioorg Med Chem,2021,None
CHEMBL4854692,1,CC(C)(C)Nc1c(-c2ccc(-c3noc(C(F)(F)F)n3)cc2)nc2ccccn12,Inhibition,,,%,CHEMBL4813466,Inhibition of HDAC in human MCF7 cells assessed as increase in acetylated histone H3 mRNA level at 3 uM incubated for 24 hrs by whole transcriptome analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4811298,1,Scientific Literature,Bioorg Med Chem,2021,None
CHEMBL3347686,1,O=C(CSSCC(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,IC50,=,135,nM,CHEMBL3391449,Inhibition of HDAC isolated from human HeLa cell nuclear extracts using Fluor de Lys as substrate after 30 mins by fluorescence assay,B,BAO_0000224,protein format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3390834,1,Scientific Literature,Medchemcomm,2012,CHEMBL3308376
CHEMBL4850081,0,O=C(CCCCCONC(=O)c1cc2ccccc2[nH]1)NO,CI,=,0.04,,CHEMBL4823393,Inhibition of HDAC in human CAL-27 cells assessed as combination index at 0.2 uM measured in presence of 10 uM cDDP by MTT-based Chou-Talalay method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CAL-27,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4823243,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4870868,0,O=C(CCCCCONC(=O)c1nccc2ccccc12)NO,CI,=,0.2,,CHEMBL4823399,Inhibition of HDAC in human CAL-27 cells assessed as combination index at 2 uM measured in presence of 5 uM cDDP by MTT-based Chou-Talalay method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CAL-27,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4823243,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4866536,0,O=C(CCCCCONC(=O)c1ccc2ccccc2n1)NO,CI,=,0.1,,CHEMBL4823411,Inhibition of HDAC in human Cal27CisR cells assessed as combination index at 0.6 uM measured in presence of 10 uM cDDP by MTT-based Chou-Talalay method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Cal27CisR,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4823243,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4866536,0,O=C(CCCCCONC(=O)c1ccc2ccccc2n1)NO,CI,=,0.55,,CHEMBL4823413,Inhibition of HDAC in human Cal27CisR cells assessed as combination index at 0.2 uM measured in presence of 20 uM cDDP by MTT-based Chou-Talalay method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Cal27CisR,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4823243,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4870868,0,O=C(CCCCCONC(=O)c1nccc2ccccc12)NO,CI,=,0.24,,CHEMBL4823425,Inhibition of HDAC in human Cal27CisR cells assessed as combination index at 3 uM measured in presence of 10 uM cDDP by MTT-based Chou-Talalay method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Cal27CisR,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4823243,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4865068,0,O=C(CCCO/N=C1C(=C2/C(=O)Nc3ccc(Br)cc32)/Nc2ccccc2/1)NO,Inhibition,=,9.1,%,CHEMBL4845099,Inhibition of HDAC in human HeLa nuclear extract at 1000 nM using Boc-Lys(acetyl)-AMC as substrate measured after 1 hr by fluorescence microplate reader assay relative to control,B,BAO_0000220,subcellular format,Homo sapiens,None,None,HeLa,Nucleus,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4842385,1,Scientific Literature,J Med Chem,2021,None
CHEMBL4861938,0,O=C(CO/N=C1C(=C2/C(=O)Nc3ccccc32)/Nc2ccccc2/1)NO,Inhibition,=,19.6,%,CHEMBL4845099,Inhibition of HDAC in human HeLa nuclear extract at 1000 nM using Boc-Lys(acetyl)-AMC as substrate measured after 1 hr by fluorescence microplate reader assay relative to control,B,BAO_0000220,subcellular format,Homo sapiens,None,None,HeLa,Nucleus,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4842385,1,Scientific Literature,J Med Chem,2021,None
CHEMBL4469488,0,O=C(NCCc1cc(C(=O)NO)no1)c1ccc(Cl)c(Cl)c1,Inhibition,,,%,CHEMBL4355710,Inhibition of HDAC in human T24 cells at 0.1 to 25 uM measured after 1 hr by HDAC-Glo 1/2 luminescent assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4354804,1,Scientific Literature,J Med Chem,2019,None
CHEMBL3233694,2,Cc1cccc(Nc2ccccc2C(=O)N[C@H](COc2ccc(/C=C/C(=O)NO)cc2)Cc2c[nH]c3ccccc23)c1C,IC50,=,673.69,nM,CHEMBL3240666,Inhibition of HDAC in human HeLa nuclear extracts using Boc-Lys(acetyl)-AMC as substrate after 30 mins by fluorescence assay,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3232921,1,Scientific Literature,J Med Chem,2014,None
CHEMBL472574,1,CC[C@]1(C)NC(=O)[C@H](CCCCCC(=O)[C@@H](C)O)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,IC50,=,22,nM,CHEMBL4422831,Inhibition of HDAC in human Jurkat T cells using [3H]acetyl histone as substrate,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4422610,1,Scientific Literature,Eur J Med Chem,2018,CHEMBL3307526
CHEMBL277294,0,O=C1NC(=O)c2ccccc21,Inhibition,,,%,CHEMBL4433684,Synergistic inhibition of HDAC in human SH-SY5Y cells assessed as increase in acetylation of alpha-tubulin incubated for 30 hrs in presence of verinostat by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SH-SY5Y,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4433211,1,Scientific Literature,ACS Med Chem Lett,2019,CHEMBL3307740
CHEMBL4536420,2,CCCN(Cc1ccc(C(=O)NO)cc1)C(=O)c1cc2c([nH]c3ccccc32)c(-c2ccc(OC)cc2)n1,IC50,=,260,nM,CHEMBL4422777,Inhibition of HDAC in human HeLa nuclear extract,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4422610,1,Scientific Literature,Eur J Med Chem,2018,CHEMBL3308376
CHEMBL4636427,1,O=C(CCCCCONC(=O)c1cc(I)cc(I)c1I)NO,IC50,=,7200,nM,CHEMBL4610659,Inhibition of HDAC in human A2780 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A2780,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4609999,1,Scientific Literature,Bioorg Med Chem,2020,CHEMBL3308421
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,IC50,=,910,nM,CHEMBL4610659,Inhibition of HDAC in human A2780 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A2780,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4609999,1,Scientific Literature,Bioorg Med Chem,2020,CHEMBL3308421
CHEMBL4634486,1,CCC(C)Oc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)cc2)cc1OC,Activity,=,7,%,CHEMBL4620512,Inhibition of HDAC in human HeLa cell nuclear extract assessed as residual activity at 100 uM using fluor-de-lys as substrate relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4619737,1,Scientific Literature,Bioorg Med Chem Lett,2020,CHEMBL3308376
CHEMBL4639388,0,O=C(CCCCCONC(=O)c1cc(Br)cc(Br)c1)NO,IC50,=,1650,nM,CHEMBL4610659,Inhibition of HDAC in human A2780 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A2780,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4609999,1,Scientific Literature,Bioorg Med Chem,2020,CHEMBL3308421
CHEMBL2312168,0,Cc1cc(C)cc(C(=O)NOCCCCCC(=O)NO)c1,IC50,=,170,nM,CHEMBL4610659,Inhibition of HDAC in human A2780 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A2780,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4609999,1,Scientific Literature,Bioorg Med Chem,2020,CHEMBL3308421
CHEMBL4741850,0,CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCCCC(=O)NO)cc3C2)c(O)cc1O,IC50,>,1000,nM,CHEMBL4685116,Inhibition of HDAC in human HeLa cell nuclear extract using fluorescence substrate incubated for 30 mins by fluorescence based assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4680193,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL4163681,1,O=C(CCCCCCN(Cc1ccc(F)cc1)c1ncc(C(=O)NCCCn2ccnc2)s1)NO,Inhibition,,,%,CHEMBL4144361,Inhibition of HDAC in human HCT116 cells assessed as increase in acetyl-histone H3 level at 1 to 5 uM after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4138269,1,Scientific Literature,ACS Med Chem Lett,2018,None
CHEMBL4162981,0,O=CN/N=C/c1ccc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1O,IC50,=,292000,nM,CHEMBL4135281,Inhibition of HDAC in human HeLa nuclear extracts incubated for 60 mins using fluorometric substrate by fluorometric assay,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4130499,1,Scientific Literature,Eur J Med Chem,2017,None
CHEMBL4166838,0,NC(=O)c1ccc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1O,Inhibition,,,%,CHEMBL4135285,Inhibition of HDAC in human HN13 cells assessed as reduction in histone H3 acetylation at 1 uM incubated for 24 hrs by Western blot,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4130499,1,Scientific Literature,Eur J Med Chem,2017,None
CHEMBL4762203,2,CCCCCCCC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2cccc(n2)CN(Cc2ccc(OC)cc2)CC(=O)N[C@@H](C(C)C)C(=O)O1,Inhibition,,,%,CHEMBL4681632,Inhibition of HDAC in human HCT-116 cells assessed increase in global histone H3 lysine 9 acetylation at 10 nM incubated for 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HCT-116,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4680097,1,Scientific Literature,J Med Chem,2016,None
CHEMBL3901629,1,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3898427,2,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3982179,2,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3943273,3,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3969644,3,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3980861,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3945421,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3903506,1,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3939306,2,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3917670,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3968380,2,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3960592,1,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3921290,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3735144,0,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccc(-c2cc(=O)c3ccccc3o2)cc1,Inhibition,,,%,CHEMBL3736929,Inhibition of histone deacetylase (unknown origin) using Boc-Lys(acetyl)-AMC as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins by microplate reader assay,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3734676,1,Scientific Literature,Eur J Med Chem,2015,None
CHEMBL224833,0,O=C(O)c1ccc(/C=C/C(=O)c2ccccc2O)cc1,Inhibition,,,%,CHEMBL3736929,Inhibition of histone deacetylase (unknown origin) using Boc-Lys(acetyl)-AMC as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins by microplate reader assay,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3734676,1,Scientific Literature,Eur J Med Chem,2015,None
CHEMBL5073875,0,CCC(CC)CCNC(=O)c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,IC50,,,,CHEMBL5034854,Inhibition of human HDAC using human HeLa cell nuclear extract measured after 60 mins by fluorescence assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL5034012,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5078990,0,O=C(CCCCCCC(=O)Nc1ccc(C(=O)NCCN2CCOCC2)cc1)NO,IC50,=,230,nM,CHEMBL5034854,Inhibition of human HDAC using human HeLa cell nuclear extract measured after 60 mins by fluorescence assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL5034012,1,Scientific Literature,J Med Chem,2021,None
CHEMBL5086515,0,CCN(CC)CCNC(=O)c1ccc(NC(=O)CCCCC(=O)NO)cc1,Inhibition,=,60,%,CHEMBL5034855,Inhibition of human HDAC using human HeLa cell nuclear extract 1 uM by fluorescence assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL5034012,1,Scientific Literature,J Med Chem,2021,None
CHEMBL3353921,0,CC(/C=C/C(N)=O)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,IC50,>,100000,nM,CHEMBL4841186,Inhibition of HDAC in human HeLa nuclear extract using Fluor de Lys as substrate incubated for 20 mins by fluorometric assay,B,BAO_0000220,subcellular format,Homo sapiens,None,None,HeLa,Nucleus,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4840333,1,Scientific Literature,J Nat Prod,2021,None
CHEMBL4756818,0,O=C(CCCCCCN1C(=O)/C(=C2\Nc3ccccc3\C2=N/O)c2cccc(Cl)c21)NO,IC50,=,7,nM,CHEMBL4702018,Inhibition of HDAC in human HeLa nuclear extract using fluoroscence-labeled acetylated peptide as substrate by fluorometric assay,B,BAO_0000220,subcellular format,Homo sapiens,None,None,HeLa,Nucleus,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4699494,1,Scientific Literature,Bioorg Med Chem Lett,2020,None
CHEMBL4746933,0,O=C(CCCCCCN1C(=O)/C(=C2\Nc3ccccc3\C2=N/O)c2cc(Br)ccc21)NO,IC50,=,4,nM,CHEMBL4702018,Inhibition of HDAC in human HeLa nuclear extract using fluoroscence-labeled acetylated peptide as substrate by fluorometric assay,B,BAO_0000220,subcellular format,Homo sapiens,None,None,HeLa,Nucleus,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4699494,1,Scientific Literature,Bioorg Med Chem Lett,2020,None
CHEMBL4745319,0,Cc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\O)C(=O)N2CCCCCCC(=O)NO,IC50,=,18,nM,CHEMBL4702018,Inhibition of HDAC in human HeLa nuclear extract using fluoroscence-labeled acetylated peptide as substrate by fluorometric assay,B,BAO_0000220,subcellular format,Homo sapiens,None,None,HeLa,Nucleus,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4699494,1,Scientific Literature,Bioorg Med Chem Lett,2020,None
CHEMBL3330002,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL408513,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3329994,0,CCN(CC)CCn1c(C)c(CCNS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,IC50,=,7.3,nM,CHEMBL3369491,Inhibition of HDAC in human HeLa cells nuclear extracts incubated for 30 mins by fluorescent assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3351972,1,Scientific Literature,Eur J Med Chem,2014,CHEMBL3308376
CHEMBL4870348,0,CNC(=O)CCCCCCCn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,Inhibition,,,%,CHEMBL4844763,Inhibition of HDAC in human HepG2 cells assessed as upregulation of alpha-tubulin acetylation at 6 uM measured after 24 hrs by western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4842376,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4748846,1,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCCNC(=O)C(CCC)CCC,Inhibition,,,%,CHEMBL4672915,Inhibition of HDAC in human medulloblastoma (DAOY) cells assessed as increase in acetylated histone levels at 1.5 mM after 48 hrs by densitometric analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4665897,1,Scientific Literature,ACS Med Chem Lett,2020,None
CHEMBL3353924,0,CC(/C=C/C(=O)NO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,IC50,=,23630,nM,CHEMBL4841186,Inhibition of HDAC in human HeLa nuclear extract using Fluor de Lys as substrate incubated for 20 mins by fluorometric assay,B,BAO_0000220,subcellular format,Homo sapiens,None,None,HeLa,Nucleus,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4840333,1,Scientific Literature,J Nat Prod,2021,None
CHEMBL4870868,0,O=C(CCCCCONC(=O)c1nccc2ccccc12)NO,CI,=,0.97,,CHEMBL4823422,Inhibition of HDAC in human Cal27CisR cells assessed as combination index at 0.5 uM measured in presence of 50 uM cDDP by MTT-based Chou-Talalay method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Cal27CisR,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4823243,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4850081,0,O=C(CCCCCONC(=O)c1cc2ccccc2[nH]1)NO,IC50,=,670,nM,CHEMBL4823336,Inhibition of HDAC in human A2780 cells using Boc-Lys (acetyl)-AMC as substrate preincubated for 18 hrs followed by susbtrate addition and measured after 3 hrs by fluorescence microplate reader assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A2780,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4823243,1,Scientific Literature,Eur J Med Chem,2021,None
CHEMBL4873971,0,O=C(CCCCCONC(=O)c1nc2ccccc2[nH]1)NO,IC50,=,9080,nM,CHEMBL4823336,Inhibition of HDAC in human A2780 cells using Boc-Lys (acetyl)-AMC as substrate preincubated for 18 hrs followed by susbtrate addition and measured after 3 hrs by fluorescence microplate reader assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A2780,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4823243,1,Scientific Literature,Eur J Med Chem,2021,None
